medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,discipline,event,code
8/3/2024,Bronze Medal,3,HUH Mimi,Female,Korea,KOR,Korea,Judo,Mixed Team,1928067
8/3/2024,Bronze Medal,3,JUNG Yerin,Female,Korea,KOR,Korea,Judo,Mixed Team,1940097
8/3/2024,Bronze Medal,3,LEE Hyekyeong,Female,Korea,KOR,Korea,Judo,Mixed Team,1940098
8/3/2024,Bronze Medal,3,KIM Jisu,Female,Korea,KOR,Korea,Judo,Mixed Team,1928071
8/3/2024,Bronze Medal,3,KIM Hayun,Female,Korea,KOR,Korea,Judo,Mixed Team,1928070
8/3/2024,Bronze Medal,3,YOON Hyunji,Female,Korea,KOR,Korea,Judo,Mixed Team,1928082
8/3/2024,Bronze Medal,3,AN Baul,Male,Korea,KOR,Korea,Judo,Mixed Team,1928064
8/3/2024,Bronze Medal,3,KIM Won Jin,Male,Korea,KOR,Korea,Judo,Mixed Team,1928074
8/3/2024,Bronze Medal,3,HAN Juyeo,Male,Korea,KOR,Korea,Judo,Mixed Team,1928066
8/3/2024,Bronze Medal,3,LEE Joonhwan,Male,Korea,KOR,Korea,Judo,Mixed Team,1928079
8/3/2024,Bronze Medal,3,KIM Minjong,Male,Korea,KOR,Korea,Judo,Mixed Team,1928072
8/3/2024,Gold Medal,1,CARNEGIE Sholto,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901045
8/3/2024,Gold Medal,1,GIBBS Rory,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901068
8/3/2024,Gold Medal,1,BOLDING Morgan,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901036
8/3/2024,Gold Medal,1,DAWSON Jacob,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901051
8/3/2024,Gold Medal,1,ELWES Charles,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901062
8/3/2024,Gold Medal,1,DIGBY Tom,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901056
8/3/2024,Gold Medal,1,RUDKIN James,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901089
8/3/2024,Gold Medal,1,FORD Tom,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901064
8/3/2024,Gold Medal,1,BRIGHTMORE Harry,Male,Great Britain,GBR,Great Britain,Rowing,Men's Eight,1901041
8/3/2024,Silver Medal,2,RIENKS Ralf,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965596
8/3/2024,Silver Medal,2,MOLENAAR Olav,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965587
8/3/2024,Silver Medal,2,de GRAAF Sander,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965601
8/3/2024,Silver Medal,2,KNAB Ruben,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965592
8/3/2024,Silver Medal,2,van DOORN Gert-Jan,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965583
8/3/2024,Silver Medal,2,van de KERKHOF Jacob,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965548
8/3/2024,Silver Medal,2,van der BIJ Jan,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965597
8/3/2024,Silver Medal,2,MAKKER Mick,Male,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965581
8/3/2024,Silver Medal,2,FETTER Dieuwke,Female,Netherlands,NED,Netherlands,Rowing,Men's Eight,1965562
8/3/2024,Bronze Medal,3,HOLLINGSWORTH Henry,Male,United States,USA,United States,Rowing,Men's Eight,1944696
8/3/2024,Bronze Medal,3,RUSHER Nick,Male,United States,USA,United States,Rowing,Men's Eight,1944757
8/3/2024,Bronze Medal,3,TABASH Christian,Male,United States,USA,United States,Rowing,Men's Eight,1944764
8/3/2024,Bronze Medal,3,DEAN Clark,Male,United States,USA,United States,Rowing,Men's Eight,1944660
8/3/2024,Bronze Medal,3,CARLSON Chris,Male,United States,USA,United States,Rowing,Men's Eight,1944642
8/3/2024,Bronze Medal,3,CHATAIN Peter,Male,United States,USA,United States,Rowing,Men's Eight,1944646
8/3/2024,Bronze Medal,3,OLSON Evan,Male,United States,USA,United States,Rowing,Men's Eight,1944625
8/3/2024,Bronze Medal,3,QUINTON Pieter,Male,United States,USA,United States,Rowing,Men's Eight,1944747
8/3/2024,Bronze Medal,3,MILNE Rielly,Male,United States,USA,United States,Rowing,Men's Eight,1944731
8/3/2024,Gold Medal,1,RUSU Maria Magdalena,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550630
8/3/2024,Gold Medal,1,ANGHEL Roxana,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550289
8/3/2024,Gold Medal,1,BODNAR Ancuta,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550303
8/3/2024,Gold Medal,1,LEHACI Maria,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550437
8/3/2024,Gold Medal,1,ADAM Adriana,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550285
8/3/2024,Gold Medal,1,BERES Amalia,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550294
8/3/2024,Gold Medal,1,VRINCEANU Ioana,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550789
8/3/2024,Gold Medal,1,RADIS Simona,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550560
8/3/2024,Gold Medal,1,PETREANU Victoria Stefania,Female,Romania,ROU,Romania,Rowing,Women's Eight,1550542
8/3/2024,Silver Medal,2,SEVICK Jessica,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967522
8/3/2024,Silver Medal,2,FILMER Caileigh,Female,Canada,CAN,Canada,Rowing,Women's Eight,4031142
8/3/2024,Silver Medal,2,MESCHKULEIT Maya,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967515
8/3/2024,Silver Medal,2,GRUCHALLA-WESIERSKI Kasia,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967511
8/3/2024,Silver Medal,2,WASTENEYS Avalon,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967530
8/3/2024,Silver Medal,2,PAYNE Sydney,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967517
8/3/2024,Silver Medal,2,WALKER Kristina,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967528
8/3/2024,Silver Medal,2,DENT Abby,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967508
8/3/2024,Silver Medal,2,KIT Kristen,Female,Canada,CAN,Canada,Rowing,Women's Eight,1967514
8/3/2024,Bronze Medal,3,LONG Heidi,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901079
8/3/2024,Bronze Medal,3,McKELLAR Rowan,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901080
8/3/2024,Bronze Medal,3,DUNFORD Holly,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901059
8/3/2024,Bronze Medal,3,FORD Emily,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901065
8/3/2024,Bronze Medal,3,IRWIN Lauren,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901077
8/3/2024,Bronze Medal,3,STEWART Eve,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901094
8/3/2024,Bronze Medal,3,TAYLOR Harriet,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901096
8/3/2024,Bronze Medal,3,CAMPBELL-ORDE Annie,Female,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901044
8/3/2024,Bronze Medal,3,FIELDMAN Henry,Male,Great Britain,GBR,Great Britain,Rowing,Women's Eight,1901063
8/3/2024,Gold Medal,1,SMITH Regan,Female,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935984
8/3/2024,Gold Medal,1,SWANSON Charlie,Male,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935992
8/3/2024,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935896
8/3/2024,Gold Medal,1,WEITZEIL Abbey,Female,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935860
8/3/2024,Gold Medal,1,FINK Nic,Male,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935901
8/3/2024,Gold Medal,1,HUSKE Torri,Female,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935923
8/3/2024,Gold Medal,1,MURPHY Ryan,Male,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935957
8/3/2024,Gold Medal,1,WALSH Gretchen,Female,United States,USA,United States,Swimming,Mixed 4 x 100m Medley Relay,1935998
8/3/2024,Silver Medal,2,XU Jiayu,Male,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945132
8/3/2024,Silver Medal,2,TANG Qianting,Female,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945200
8/3/2024,Silver Medal,2,ZHANG Yufei,Female,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945125
8/3/2024,Silver Medal,2,PAN Zhanle,Male,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945148
8/3/2024,Silver Medal,2,QIN Haiyang,Male,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945128
8/3/2024,Silver Medal,2,YANG Junxuan,Female,China,CHN,China,Swimming,Mixed 4 x 100m Medley Relay,1945159
8/3/2024,Bronze Medal,3,ANDERSON Iona,Female,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946183
8/3/2024,Bronze Medal,3,STUBBLETY-COOK Zac,Male,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946185
8/3/2024,Bronze Medal,3,McKEON Emma,Female,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946177
8/3/2024,Bronze Medal,3,CHALMERS Kyle,Male,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946200
8/3/2024,Bronze Medal,3,McKEOWN Kaylee,Female,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946198
8/3/2024,Bronze Medal,3,O'CALLAGHAN Mollie,Female,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946218
8/3/2024,Bronze Medal,3,TEMPLE Matthew,Male,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946209
8/3/2024,Bronze Medal,3,YONG Joshua,Male,Australia,AUS,Australia,Swimming,Mixed 4 x 100m Medley Relay,1946195
8/3/2024,Gold Medal,1,EBDEN Matthew,Male,Australia,AUS,Australia,Tennis,Men's Doubles,1967767
8/3/2024,Gold Medal,1,PEERS John,Male,Australia,AUS,Australia,Tennis,Men's Doubles,1967762
8/3/2024,Silver Medal,2,KRAJICEK Austin,Male,United States,USA,United States,Tennis,Men's Doubles,1930790
8/3/2024,Silver Medal,2,RAM Rajeev,Male,United States,USA,United States,Tennis,Men's Doubles,1930804
8/3/2024,Bronze Medal,3,FRITZ Taylor,Male,United States,USA,United States,Tennis,Men's Doubles,1930782
8/3/2024,Bronze Medal,3,PAUL Tommy,Male,United States,USA,United States,Tennis,Men's Doubles,1930801
8/4/2024,Gold Medal,1,LEE Yang,Male,Chinese Taipei,TPE,Chinese Taipei,Badminton,Men's Doubles,1570107
8/4/2024,Gold Medal,1,WANG Chi-Lin,Male,Chinese Taipei,TPE,Chinese Taipei,Badminton,Men's Doubles,1570105
8/4/2024,Silver Medal,2,LIANG Wei Keng,Male,China,CHN,China,Badminton,Men's Doubles,1913424
8/4/2024,Silver Medal,2,WANG Chang,Male,China,CHN,China,Badminton,Men's Doubles,1913429
8/4/2024,Bronze Medal,3,CHIA Aaron,Male,Malaysia,MAS,Malaysia,Badminton,Men's Doubles,1566564
8/4/2024,Bronze Medal,3,SOH Wooi Yik,Male,Malaysia,MAS,Malaysia,Badminton,Men's Doubles,1569961
8/4/2024,Gold Medal,1,MATSUYAMA Kyosuke,Male,Japan,JPN,Japan,Fencing,Men's Foil Team,1896550
8/4/2024,Gold Medal,1,IIMURA Kazuki,Male,Japan,JPN,Japan,Fencing,Men's Foil Team,1896532
8/4/2024,Gold Medal,1,SHIKINE Takahiro,Male,Japan,JPN,Japan,Fencing,Men's Foil Team,1896553
8/4/2024,Gold Medal,1,NAGANO Yudai,Male,Japan,JPN,Japan,Fencing,Men's Foil Team,1896551
8/4/2024,Silver Medal,2,BIANCHI Guillaume,Male,Italy,ITA,Italy,Fencing,Men's Foil Team,1924291
8/4/2024,Silver Medal,2,MACCHI Filippo,Male,Italy,ITA,Italy,Fencing,Men's Foil Team,1924289
8/4/2024,Silver Medal,2,MARINI Tommaso,Male,Italy,ITA,Italy,Fencing,Men's Foil Team,1924287
8/4/2024,Silver Medal,2,FOCONI Alessio,Male,Italy,ITA,Italy,Fencing,Men's Foil Team,1924290
8/4/2024,Bronze Medal,3,LEFORT Enzo,Male,France,FRA,France,Fencing,Men's Foil Team,1916213
8/4/2024,Bronze Medal,3,PAUTY Maxime,Male,France,FRA,France,Fencing,Men's Foil Team,1916215
8/4/2024,Bronze Medal,3,MERTINE Julien,Male,France,FRA,France,Fencing,Men's Foil Team,1916216
8/4/2024,Bronze Medal,3,CHASTANET Maximilien,Male,France,FRA,France,Fencing,Men's Foil Team,1916217
8/4/2024,Gold Medal,1,XU Jiayu,Male,China,CHN,China,Swimming,Men's 4 x 100m Medley Relay,1945132
8/4/2024,Gold Medal,1,QIN Haiyang,Male,China,CHN,China,Swimming,Men's 4 x 100m Medley Relay,1945128
8/4/2024,Gold Medal,1,WANG Changhao,Male,China,CHN,China,Swimming,Men's 4 x 100m Medley Relay,1945149
8/4/2024,Gold Medal,1,PAN Zhanle,Male,China,CHN,China,Swimming,Men's 4 x 100m Medley Relay,1945148
8/4/2024,Gold Medal,1,SUN Jiajun,Male,China,CHN,China,Swimming,Men's 4 x 100m Medley Relay,1945127
8/4/2024,Silver Medal,2,ARMSTRONG Hunter,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935871
8/4/2024,Silver Medal,2,SWANSON Charlie,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935992
8/4/2024,Silver Medal,2,HEILMAN Thomas,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935915
8/4/2024,Silver Medal,2,ALEXY Jack,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935869
8/4/2024,Silver Medal,2,DRESSEL Caeleb,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935896
8/4/2024,Silver Medal,2,FINK Nic,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935901
8/4/2024,Silver Medal,2,MURPHY Ryan,Male,United States,USA,United States,Swimming,Men's 4 x 100m Medley Relay,1935957
8/4/2024,Bronze Medal,3,NDOYE-BROUARD Yohann,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909299
8/4/2024,Bronze Medal,3,MARCHAND Leon,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909294
8/4/2024,Bronze Medal,3,SECCHI Clement,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909307
8/4/2024,Bronze Medal,3,FENTE--DAMERS Rafael,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909278
8/4/2024,Bronze Medal,3,GROUSSET Maxime,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909284
8/4/2024,Bronze Medal,3,MANAUDOU Florent,Male,France,FRA,France,Swimming,Men's 4 x 100m Medley Relay,1909292
8/4/2024,Gold Medal,1,BERKOFF Katharine,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935873
8/4/2024,Gold Medal,1,WEBER Emma,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935999
8/4/2024,Gold Medal,1,SHACKELL Alex,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935979
8/4/2024,Gold Medal,1,DOUGLASS Kate,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935895
8/4/2024,Gold Medal,1,HUSKE Torri,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935923
8/4/2024,Gold Medal,1,KING Lilly,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935932
8/4/2024,Gold Medal,1,SMITH Regan,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935984
8/4/2024,Gold Medal,1,WALSH Gretchen,Female,United States,USA,United States,Swimming,Women's 4 x 100m Medley Relay,1935998
8/4/2024,Silver Medal,2,ANDERSON Iona,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946183
8/4/2024,Silver Medal,2,RAMSAY Ella,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946174
8/4/2024,Silver Medal,2,PERKINS Alexandria,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946146
8/4/2024,Silver Medal,2,HARRIS Meg,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946212
8/4/2024,Silver Medal,2,McKEON Emma,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946177
8/4/2024,Silver Medal,2,McKEOWN Kaylee,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946198
8/4/2024,Silver Medal,2,O'CALLAGHAN Mollie,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946218
8/4/2024,Silver Medal,2,STRAUCH Jenna,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Medley Relay,1946190
8/4/2024,Bronze Medal,3,WANG Xueer,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945157
8/4/2024,Bronze Medal,3,TANG Qianting,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945200
8/4/2024,Bronze Medal,3,YU Yiting,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945164
8/4/2024,Bronze Medal,3,WU Qingfeng,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945206
8/4/2024,Bronze Medal,3,WAN Letian,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945202
8/4/2024,Bronze Medal,3,YANG Junxuan,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945159
8/4/2024,Bronze Medal,3,ZHANG Yufei,Female,China,CHN,China,Swimming,Women's 4 x 100m Medley Relay,1945125
8/4/2024,Gold Medal,1,ERRANI Sara,Female,Italy,ITA,Italy,Tennis,Women's Doubles,1562409
8/4/2024,Gold Medal,1,PAOLINI Jasmine,Female,Italy,ITA,Italy,Tennis,Women's Doubles,1910330
8/4/2024,Silver Medal,2,ANDREEVA Mirra,Female,AIN,AIN,Russian Federation,Tennis,Women's Doubles,1979734
8/4/2024,Silver Medal,2,SHNAIDER Diana,Female,AIN,AIN,Russian Federation,Tennis,Women's Doubles,1979732
8/4/2024,Bronze Medal,3,BUCSA Cristina,Female,Spain,ESP,Spain,Tennis,Women's Doubles,1563687
8/4/2024,Bronze Medal,3,SORRIBES TORMO Sara,Female,Spain,ESP,Spain,Tennis,Women's Doubles,1563681
8/5/2024,Gold Medal,1,SLAGTER Arvin,Male,Netherlands,NED,Netherlands,3x3 Basketball,Men,1970800
8/5/2024,Gold Medal,1,de JONG Worthy,Male,Netherlands,NED,Netherlands,3x3 Basketball,Men,1970792
8/5/2024,Gold Medal,1,van der HORST Dimeo,Male,Netherlands,NED,Netherlands,3x3 Basketball,Men,1970796
8/5/2024,Gold Medal,1,DRIESSEN Jan,Male,Netherlands,NED,Netherlands,3x3 Basketball,Men,1970797
8/5/2024,Silver Medal,2,VERGIAT Timothe,Male,France,FRA,France,3x3 Basketball,Men,1568595
8/5/2024,Silver Medal,2,SEGUELA Franck,Male,France,FRA,France,3x3 Basketball,Men,1568603
8/5/2024,Silver Medal,2,DUSSOULIER Lucas,Male,France,FRA,France,3x3 Basketball,Men,1568606
8/5/2024,Silver Medal,2,RAMBAUT Jules,Male,France,FRA,France,3x3 Basketball,Men,1568608
8/5/2024,Bronze Medal,3,DZIAUGYS Evaldas,Male,Lithuania,LTU,Lithuania,3x3 Basketball,Men,1943480
8/5/2024,Bronze Medal,3,MATULIS Gintautas,Male,Lithuania,LTU,Lithuania,3x3 Basketball,Men,1943486
8/5/2024,Bronze Medal,3,PUKELIS Aurelijus,Male,Lithuania,LTU,Lithuania,3x3 Basketball,Men,1943471
8/5/2024,Bronze Medal,3,VINGELIS Sarunas,Male,Lithuania,LTU,Lithuania,3x3 Basketball,Men,1943515
8/5/2024,Gold Medal,1,BRUNCKHORST Svenja,Female,Germany,GER,Germany,3x3 Basketball,Women,1898807
8/5/2024,Gold Medal,1,GREINACHER Sonja,Female,Germany,GER,Germany,3x3 Basketball,Women,1898816
8/5/2024,Gold Medal,1,REICHERT Marie,Female,Germany,GER,Germany,3x3 Basketball,Women,1898835
8/5/2024,Gold Medal,1,MEVIUS Elisa,Female,Germany,GER,Germany,3x3 Basketball,Women,1898870
8/5/2024,Silver Medal,2,ALONSO Gracia,Female,Spain,ESP,Spain,3x3 Basketball,Women,1958461
8/5/2024,Silver Medal,2,YGUERAVIDE Sandra,Female,Spain,ESP,Spain,3x3 Basketball,Women,1958573
8/5/2024,Silver Medal,2,GIMENO Vega,Female,Spain,ESP,Spain,3x3 Basketball,Women,1958504
8/5/2024,Silver Medal,2,CAMILION Juana,Female,Spain,ESP,Spain,3x3 Basketball,Women,1958475
8/5/2024,Bronze Medal,3,HAMBY Dearica,Female,United States,USA,United States,3x3 Basketball,Women,1954736
8/5/2024,Bronze Medal,3,BURDICK Cierra,Female,United States,USA,United States,3x3 Basketball,Women,1954768
8/5/2024,Bronze Medal,3,van LITH Hailey,Female,United States,USA,United States,3x3 Basketball,Women,1954785
8/5/2024,Bronze Medal,3,HOWARD Rhyne,Female,United States,USA,United States,3x3 Basketball,Women,1954738
8/5/2024,Gold Medal,1,MARCHANT Katy,Female,Great Britain,GBR,Great Britain,Cycling Track,Women's Team Sprint,1957082
8/5/2024,Gold Medal,1,FINUCANE Emma,Female,Great Britain,GBR,Great Britain,Cycling Track,Women's Team Sprint,1912522
8/5/2024,Gold Medal,1,CAPEWELL Sophie,Female,Great Britain,GBR,Great Britain,Cycling Track,Women's Team Sprint,1912514
8/5/2024,Gold Medal,1,THOMAS Lowri,Female,Great Britain,GBR,Great Britain,Cycling Track,Women's Team Sprint,1912564
8/5/2024,Silver Medal,2,ANDREWS Ellesse,Female,New Zealand,NZL,New Zealand,Cycling Track,Women's Team Sprint,1945040
8/5/2024,Silver Medal,2,PETCH Rebecca,Female,New Zealand,NZL,New Zealand,Cycling Track,Women's Team Sprint,1945068
8/5/2024,Silver Medal,2,FULTON Shaane,Female,New Zealand,NZL,New Zealand,Cycling Track,Women's Team Sprint,1945035
8/5/2024,Silver Medal,2,KING Olivia,Female,New Zealand,NZL,New Zealand,Cycling Track,Women's Team Sprint,1945038
8/5/2024,Bronze Medal,3,HINZE Emma,Female,Germany,GER,Germany,Cycling Track,Women's Team Sprint,1889702
8/5/2024,Bronze Medal,3,FRIEDRICH Lea,Female,Germany,GER,Germany,Cycling Track,Women's Team Sprint,1889704
8/5/2024,Bronze Medal,3,GRABOSCH Pauline,Female,Germany,GER,Germany,Cycling Track,Women's Team Sprint,1889703
8/5/2024,Bronze Medal,3,PROEPSTER Alessa,Female,Germany,GER,Germany,Cycling Track,Women's Team Sprint,1889705
8/5/2024,Gold Medal,1,BACOSI Diana,Female,Italy,ITA,Italy,Shooting,Skeet Mixed Team,1915325
8/5/2024,Gold Medal,1,ROSSETTI Gabriele,Male,Italy,ITA,Italy,Shooting,Skeet Mixed Team,1915333
8/5/2024,Silver Medal,2,SMITH Austen Jewell,Female,United States,USA,United States,Shooting,Skeet Mixed Team,1944397
8/5/2024,Silver Medal,2,HANCOCK Vincent,Male,United States,USA,United States,Shooting,Skeet Mixed Team,1944354
8/5/2024,Bronze Medal,3,JIANG Yiting,Female,China,CHN,China,Shooting,Skeet Mixed Team,1913978
8/5/2024,Bronze Medal,3,LYU Jianlin,Male,China,CHN,China,Shooting,Skeet Mixed Team,1961747
8/5/2024,Gold Medal,1,HELLWIG Tim,Male,Germany,GER,Germany,Triathlon,Mixed Relay,1558780
8/5/2024,Gold Medal,1,TERTSCH Lisa,Female,Germany,GER,Germany,Triathlon,Mixed Relay,1558784
8/5/2024,Gold Medal,1,LUEHRS Lasse,Male,Germany,GER,Germany,Triathlon,Mixed Relay,1558775
8/5/2024,Gold Medal,1,LINDEMANN Laura,Female,Germany,GER,Germany,Triathlon,Mixed Relay,1558773
8/5/2024,Silver Medal,2,RIDER Seth,Male,United States,USA,United States,Triathlon,Mixed Relay,1930750
8/5/2024,Silver Medal,2,SPIVEY Taylor,Female,United States,USA,United States,Triathlon,Mixed Relay,1930752
8/5/2024,Silver Medal,2,PEARSON Morgan,Male,United States,USA,United States,Triathlon,Mixed Relay,1930747
8/5/2024,Silver Medal,2,KNIBB Taylor,Female,United States,USA,United States,Triathlon,Mixed Relay,1930739
8/5/2024,Bronze Medal,3,YEE Alex,Male,Great Britain,GBR,Great Britain,Triathlon,Mixed Relay,1904251
8/5/2024,Bronze Medal,3,TAYLOR-BROWN Georgia,Female,Great Britain,GBR,Great Britain,Triathlon,Mixed Relay,1904248
8/5/2024,Bronze Medal,3,DICKINSON Samuel,Male,Great Britain,GBR,Great Britain,Triathlon,Mixed Relay,1904232
8/5/2024,Bronze Medal,3,POTTER Beth,Female,Great Britain,GBR,Great Britain,Triathlon,Mixed Relay,1904244
8/6/2024,Gold Medal,1,van den BERG Roy,Male,Netherlands,NED,Netherlands,Cycling Track,Men's Team Sprint,1969218
8/6/2024,Gold Medal,1,LAVREYSEN Harrie,Male,Netherlands,NED,Netherlands,Cycling Track,Men's Team Sprint,1969182
8/6/2024,Gold Medal,1,HOOGLAND Jeffrey,Male,Netherlands,NED,Netherlands,Cycling Track,Men's Team Sprint,1969203
8/6/2024,Gold Medal,1,van LOON Tijmen,Male,Netherlands,NED,Netherlands,Cycling Track,Men's Team Sprint,1969204
